initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,motor_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,motor_testing_trials.thisRepN,motor_testing_trials.thisTrialN,motor_testing_trials.thisN,motor_testing_trials.thisIndex,motor_testing_loop.thisRepN,motor_testing_loop.thisTrialN,motor_testing_loop.thisN,motor_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,RSI.stopped,text_2.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,arrow_report.stopped,seqarrow.stopped,motor_testing_instruction.started,spaceship3.started,motor_testing_instruction_text.started,key_resp_3.started,motor_testing_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,1,90,2,2,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,55,55,55,,,,,,,,,,,,,2782.975084100035,,,,,,,,,,,,,2782.9697551999707,2782.975084100035,2782.975084100035,2783.1765624999534,2783.387343300041,2,1,0.4049724000506103,None,2783.3883002999937,2783.395848999964,2783.395848999964,2783.600242699962,2783.808865500032,2783.802612600033,2783.8026543000014,2783.808865500032,2784.50275330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,56,56,56,,,,,,,,,,,,,2784.509453100036,,,,,,,,,,,,,2784.503266099957,2784.509453100036,2784.509453100036,2784.711403699941,2784.9159846999682,3,1,0.4036535000195727,None,2784.916719599976,2784.924003400025,2784.924003400025,2785.127606099937,2785.3358575999737,2785.330391400028,2785.330429799971,2785.3358575999737,2786.0309537999565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,57,57,57,,,,,,,,,,,,,2786.0371102000354,,,,,,,,,,,,,2786.031458399957,2786.0371102000354,2786.0371102000354,2786.24182799994,2786.408810999943,4,1,0.3677358999848366,None,2786.4095285999356,2786.414594699978,2786.414594699978,2786.6209699000465,2786.828930599964,2786.8233115000185,2786.8233464999357,2786.828930599964,2787.524109699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,58,58,58,,,,,,,,,,,,,2787.530541599961,,,,,,,,,,,,,2787.5246496000327,2787.530541599961,2787.530541599961,2787.732173700002,2787.935568899964,1,1,0.3977860000450164,None,2787.9365319999633,2787.9434462999925,2787.9434462999925,2788.1484266000334,2788.3568425000412,2788.3510502999416,2788.351122700027,2788.3568425000412,2789.0518986999523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,59,59,59,,,,,,,,,,,,,2789.057944400003,,,,,,,,,,,,,2789.052679199958,2789.057944400003,2789.057944400003,2789.260070999968,2789.44286499999,3,1,0.3781468999804929,None,2789.4435150999343,2789.450191300013,2789.450191300013,2789.6553854999365,2789.8634890000103,2789.858505000011,2789.8585533000296,2789.8634890000103,2790.5591615999583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,60,60,60,,,,,,,,,,,,,2790.566217400017,,,,,,,,,,,,,2790.5598759000422,2790.566217400017,2790.566217400017,2790.7666613999754,2790.9576014999766,3,1,0.3880943999392912,None,2790.9581826999784,2790.964955399977,2790.964955399977,2791.1688859999413,2791.3773965999717,2791.371815599967,2791.371849999996,2791.3773965999717,2792.073764299974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,61,61,61,,,,,,,,,,,,,2792.0868102000095,,,,,,,,,,,,,2792.0747207000386,2792.0868102000095,2792.0868102000095,2792.2873740999494,2792.4547176000196,1,1,0.36092999996617436,None,2792.455160200014,2792.461360199959,2792.461360199959,2792.6694911000086,2792.877478600014,2792.870968400035,2792.870992399985,2792.877478600014,2793.571869599982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,62,62,62,,,,,,,,,,,,,2793.5788635000354,,,,,,,,,,,,,2793.5723241999513,2793.5788635000354,2793.5788635000354,2793.780961600016,2794.034767600009,4,1,0.4518604000331834,None,2794.035657700035,2794.0478831999935,2794.0478831999935,2794.2531335999956,2794.4611073000124,2794.454751400044,2794.454782899935,2794.4611073000124,2795.1557130999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,63,63,63,,,,,,,,,,,,,2795.1644699999597,,,,,,,,,,,,,2795.1566063000355,2795.1644699999597,2795.1644699999597,2795.3636035999516,2795.582164200023,2,1,0.41269819997251034,None,2795.5829230999807,2795.589675599942,2795.589675599942,2795.794494700036,2796.0021755000344,2795.9965643000323,2795.996599099948,2796.0021755000344,2796.6974539000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,64,64,64,,,,,,,,,,,,,2796.7049861999694,,,,,,,,,,,,,2796.6980402999325,2796.7049861999694,2796.7049861999694,2796.9048988999566,2797.0667003999697,2,1,0.3568113000364974,None,2797.067440700019,2797.0735306999413,2797.0735306999413,2797.2801153999753,2797.488887000014,2797.483575899969,2797.483621799969,2797.488887000014,2798.1845500000054,2798.1902369000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,65,65,65,,,,,,,,,,,,,2798.1902369000018,,,,,,,,,,,,,2798.185197899933,2798.1902369000018,2798.1902369000018,2798.3912058999995,2798.5971337000374,4,1,0.4008193000918254,None,2798.597868300043,2798.6006221999414,2798.6006221999414,2798.8084704999346,2799.0195527999895,2799.0109005999984,2799.0109371000435,2799.0195527999895,2799.718565999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,66,66,66,,,,,,,,,,,,,2799.726811200031,,,,,,,,,,,,,2799.719319900032,2799.726811200031,2799.726811200031,2799.926159900031,2800.101563400007,2,1,0.3694753999589011,None,2800.1022379000206,2800.1071525999578,2800.1071525999578,2800.31487370003,2800.5235562999733,2800.518133100006,2800.518174399971,2800.5235562999733,2801.2187373000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,67,67,67,,,,,,,,,,,,,2801.224092899938,,,,,,,,,,,,,2801.2197042999323,2801.224092899938,2801.224092899938,2801.42639389995,2801.6420358000323,3,1,0.4131219000555575,None,2801.642410199973,2801.647850499954,2801.647850499954,2801.856437099981,2802.064899399993,2802.0580792999826,2802.0581022000406,2802.064899399993,2802.759608299937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,68,68,68,,,,,,,,,,,,,2802.766167799942,,,,,,,,,,,,,2802.760135999997,2802.766167799942,2802.766167799942,2802.967531500035,2803.1580598000437,4,1,0.3889839000767097,None,2803.1587676999625,2803.165758499992,2803.165758499992,2803.3710518999724,2803.578474399983,2803.5733925999375,2803.5734338000184,2803.578474399983,2804.273610300035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,69,69,69,,,,,,,,,,,,,2804.2807582999812,,,,,,,,,,,,,2804.2739707999863,2804.2807582999812,2804.2807582999812,2804.481361399987,2804.6839790999657,2,0,0.3960706000216305,None,2804.6846484999405,2804.6921625999967,2804.6921625999967,2804.8986388000194,2805.106391499983,2805.1012393999845,2805.101282299962,2805.106391499983,2805.8021997000324,2805.8082280999515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,70,70,70,,,,,,,,,,,,,2805.8082280999515,,,,,,,,,,,,,2805.8028447999386,2805.8082280999515,2805.8082280999515,2806.010179899982,2806.2282852999633,3,1,0.41466870007570833,None,2806.2289821000304,2806.2369721999858,2806.2369721999858,2806.4400741000427,2806.6482885000296,2806.642570700031,2806.64261119999,2806.6482885000296,2807.3433574000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,71,71,71,,,,,,,,,,,,,2807.3495080999564,,,,,,,,,,,,,2807.3439985000296,2807.3495080999564,2807.3495080999564,2807.550372399972,2807.7708160999464,2,1,0.41628869995474815,None,2807.7715223999694,2807.7772637000307,2807.7772637000307,2807.9812988999765,2808.189372099936,2808.1836281999713,2808.1836658000248,2808.189372099936,2808.8842830000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,72,72,72,,,,,,,,,,,,,2808.8909376999363,,,,,,,,,,,,,2808.8846562999533,2808.8909376999363,2808.8909376999363,2809.0950670000166,2809.285788499983,1,1,0.39100459998007864,None,2809.2870340000372,2809.295784099959,2809.295784099959,2809.4960961999604,2809.703721400001,2809.6986778000137,2809.6987315999577,2809.703721400001,2810.3978524999693,2810.404798500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,73,73,73,,,,,,,,,,,,,2810.404798500007,,,,,,,,,,,,,2810.398218599963,2810.404798500007,2810.404798500007,2810.6067544999532,2810.796699599945,4,1,0.38506269990466535,None,2810.797559599974,2810.8044709999813,2810.8044709999813,2811.0118715999415,2811.21749109996,2811.212016299949,2811.212057100027,2811.21749109996,2811.9125473999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,74,74,74,,,,,,,,,,,,,2811.9191370999906,,,,,,,,,,,,,2811.913230599952,2811.9191370999906,2811.9191370999906,2812.116223499994,2812.339016700047,2,1,0.41595839988440275,None,2812.339676799951,2812.3456167000113,2812.3456167000113,2812.5522125000134,2812.7593374999706,2812.753493099939,2812.7535329000093,2812.7593374999706,2813.453956500045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,75,75,75,,,,,,,,,,,,,2813.460244399961,,,,,,,,,,,,,2813.4546090000076,2813.460244399961,2813.460244399961,2813.6616230999352,2813.8722562999465,3,1,0.4082913000602275,None,2813.872839599964,2813.8774464000016,2813.8774464000016,2814.085074899951,2814.293653700035,2814.287006999948,2814.2870232999558,2814.293653700035,2814.988754199934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,76,76,76,,,,,,,,,,,,,2814.9958749000216,,,,,,,,,,,,,2814.989351899945,2814.9958749000216,2814.9958749000216,2815.191381599987,2815.4013151000254,2,1,0.4008278999244794,None,2815.4022213999415,2815.4120476000244,2815.4120476000244,2815.613509399933,2815.8214846999617,2815.815885799937,2815.8159262000117,2815.8214846999617,2816.516521899961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,77,77,77,,,,,,,,,,,,,2816.5254912000382,,,,,,,,,,,,,2816.517272899975,2816.5254912000382,2816.5254912000382,2816.731719500036,2816.887476700009,1,1,0.3589907999848947,None,2816.8880665999604,2816.8951543000294,2816.8951543000294,2817.0992066999897,2817.3074977999786,2817.301918399986,2817.3019652999938,2817.3074977999786,2818.0028035000432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,78,78,78,,,,,,,,,,,,,2818.011098499992,,,,,,,,,,,,,2818.0037659000373,2818.011098499992,2818.011098499992,2818.2102488999953,2818.4207082999637,1,1,0.402786000049673,None,2818.4212416999508,2818.4268929000245,2818.4268929000245,2818.6339475000277,2818.842407900025,2818.8358827000484,2818.835914999945,2818.842407900025,2819.537156800041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,79,79,79,,,,,,,,,,,,,2819.5456968999933,,,,,,,,,,,,,2819.537828700035,2819.5456968999933,2819.5456968999933,2819.7450833000476,2819.9537280999357,2,1,0.4064496000064537,None,2819.9540130000096,2819.9597324000206,2819.9597324000206,2820.1690243999474,2820.3767500999384,2820.3714484999655,2820.3714935999596,2820.3767500999384,2821.072222799994,2821.0779538999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,80,80,80,,,,,,,,,,,,,2821.0779538999777,,,,,,,,,,,,,2821.0727256999817,2821.0779538999777,2821.0779538999777,2821.280157699948,2821.455730400048,1,1,0.37149130005855113,None,2821.4564298000187,2821.463451999938,2821.463451999938,2821.669662900036,2821.8773511999752,2821.8714139999356,2821.8714578000363,2821.8773511999752,2822.5717099000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,81,81,81,,,,,,,,,,,,,2822.5782052000286,,,,,,,,,,,,,2822.572282399982,2822.5782052000286,2822.5782052000286,2822.7792781000026,2823.0184199999785,4,1,0.43381959991529584,None,2823.0191511999583,2823.0245471999515,2823.0245471999515,2823.2311592999613,2823.439198200009,2823.434093400021,2823.434134399984,2823.439198200009,2824.134206000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,82,82,82,,,,,,,,,,,,,2824.1426530999597,,,,,,,,,,,,,2824.13471829996,2824.1426530999597,2824.1426530999597,2824.348740000045,2824.552993500023,2,1,0.40378799999598414,None,2824.5538645000197,2824.563289899961,2824.563289899961,2824.7657330000075,2824.974432499963,2824.968321399996,2824.9683569000335,2824.974432499963,2825.669299699948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,83,83,83,,,,,,,,,,,,,2825.6774276000215,,,,,,,,,,,,,2825.6700637999456,2825.6774276000215,2825.6774276000215,2825.876901200041,2826.073919699993,3,1,0.3919901999179274,None,2826.0745870999526,2826.080426899949,2826.080426899949,2826.2870880999835,2826.495683899964,2826.4902415999677,2826.4902924000053,2826.495683899964,2827.1903903000057,2827.1961167999543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,0,84,84,84,,,,,,,,,,,,,2827.1961167999543,,,,,,,,,,,,,2827.1909506999655,2827.1961167999543,2827.1961167999543,2827.3979021999985,2827.5475198000204,1,1,0.34826020000036806,None,2827.5482772999676,2827.5540269999765,2827.5540269999765,2827.7585795000196,2827.966881399974,2827.9615585999563,2827.9615934999892,2827.966881399974,2828.6623049000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,,,,,,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,0,0,0,0,,,,,,,,,2829.3487386000343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828.662520700018,2828.6693092000205,2828.6693092000205,2829.343320199987,space,0.6687226999783888,None,2829.345043499954,2829.3487386000343,2830.0101388000185,1,0.6568184000207111,None,2830.010987399961,2830.015651099966,2830.5153804,2830.5097640999593,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,,,,,,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,1,0,1,0,,,,,,,,,2830.5153804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.510386400041,2830.5153804,2830.7261457999703,2,0.2081046000821516,None,2830.7266474999487,2830.7315690999385,2831.2307633999735,2831.2253566000145,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,,,,,,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,2,0,2,0,,,,,,,,,2831.2307633999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.2260561999865,2831.2307633999735,2831.365198399988,4,0.12996619998011738,None,2831.3658862999873,2831.3723806999624,,2831.870315499953,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,,,,,,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,3,0,3,0,,,,,,,,,2831.876780499937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.87087340001,2831.876780499937,2832.010818599956,3,0.1273508999729529,None,2832.0113776000217,2832.0167108000023,2832.515737800044,2832.5105017999886,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,,,,,,,sequences/sub139_learning_sequence_13.csv,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,4,0,4,0,,,,,,,,,2832.515737800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832.5112050999887,2832.515737800044,2832.733413400012,1,0.21330429997760803,None,2832.7346328999847,2832.7419733999996,,2833.2385028999997,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
